geom_id,current_year,policy_scenario,income_v,age_v,dep_v,literacy_v,sanitation_v,drinking_water_v,solid_waste_v,hygiene_v,congestion_v,wall_material_v,roof_material_v,toilet_facility_v,disease_risk,policy_reduction,infection_probability,pre_existing_cases,incident_cases_baseline,incident_cases_flood,flood_aggravated_pre_existing_cases,incident_cases,flood_driven_cases,total_disease_events,active_cases,recovered_cases,cumulative_incident_cases,cumulative_disease_events,cumulative_flood_burden,ead_total,ead_baseline,ead_climate_change,exposed_population_fraction,vuln_exposure_fraction
PAKr102_floodplain,2002,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.4950000941753387,0.2040000110864639,0.6200000047683716,0.5950000882148743,0.8450002670288086,0.3089999854564667,0.3149999976158142,0.3540000915527344,0.4553245902061462,0.0,0.0364259630441665,8769,5491,0,0,5491,0,5491,9864,4396,17198,17198,0,876494661.3413086,874000000.0,2494661.3413085938,0.0,0.0
PAKr102_floodplain,2003,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5326144695281982,0.2318762093782425,0.637691855430603,0.6270760297775269,0.8439998626708984,0.3069999516010284,0.312999963760376,0.3772302567958832,0.4680604040622711,0.0,0.0985056906938552,9864,5678,9341,169,15019,9510,15188,21043,3840,32217,32386,9510,877705994.1643066,874000000.0,3705994.1643066406,0.5444898109783658,0.5717720040045802
PAKr102_floodplain,2004,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5176145434379578,0.2198762446641922,0.6276918053627014,0.6120761036872864,0.8429999947547913,0.3050000071525574,0.3109999597072601,0.3672302663326263,0.4619103968143463,0.0,0.036952830851078,21043,5168,0,0,5168,0,5168,15750,10461,37385,37554,9510,878845648.5541992,874000000.0,4845648.554199219,0.0,0.0
PAKr102_floodplain,2005,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5026145577430725,0.2078762352466583,0.6176918745040894,0.5970762372016907,0.8420000672340393,0.3029999732971191,0.3089999854564667,0.3572302460670471,0.4557603895664215,0.0,0.0364608280360698,15750,5161,0,0,5161,0,5161,13043,7868,42546,42715,9510,879972204.8071289,874000000.0,5972204.807128906,0.0,0.0
PAKr102_floodplain,2006,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.4876146018505096,0.1958762556314468,0.6076918244361877,0.5820761322975159,0.8410000801086426,0.3009999394416809,0.3069999516010284,0.3472302854061126,0.4496104419231415,0.0,0.0359688363969326,13043,5385,0,0,5385,0,5385,11926,6502,47931,48100,9510,881481666.9157715,874000000.0,7481666.915771484,0.0,0.0
PAKr102_floodplain,2007,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5291135311126709,0.2266965210437774,0.6274282336235046,0.6176278591156006,0.8400000929832458,0.2989999949932098,0.3050000071525574,0.3729138076305389,0.4637406170368194,0.0,0.1106493398547172,11926,5466,10941,243,16407,11184,16650,23913,4420,64338,64750,20694,882568515.6101074,874000000.0,8568515.610107422,0.5864928482720047,0.6288962354102142
PAKr102_floodplain,2008,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5141136050224304,0.2146965414285659,0.6174281239509583,0.6026279926300049,0.8390001654624939,0.296999990940094,0.3029999732971191,0.3629138469696045,0.4575906097888946,0.0,0.03660723939538,23913,4835,0,0,4835,0,4835,16888,11860,69173,69585,20694,884139703.4545898,874000000.0,10139703.454589844,0.0,0.0
PAKr102_floodplain,2009,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.4991135895252228,0.2026965320110321,0.607428252696991,0.5876279473304749,0.8380001783370972,0.2949999868869781,0.3009999394416809,0.3529138267040252,0.4514405727386474,0.0,0.036115251481533,16888,5238,0,0,5238,0,5238,13623,8503,74411,74823,20694,885682983.0085449,874000000.0,11682983.008544922,0.0,0.0
PAKr102_floodplain,2010,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.55005943775177,0.2406766265630722,0.6321366429328918,0.6316321492195129,0.8370000720024109,0.2929999530315399,0.2989999949932098,0.3845638930797577,0.4689617156982422,0.0,0.1395372748374939,13623,5489,14949,445,20438,15394,20883,29314,4747,94849,95706,36088,886549264.6020508,874000000.0,12549264.60205078,0.6913557885097723,0.7351131121400142
PAKr102_floodplain,2011,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5957314968109131,0.2746596038341522,0.6540692448616028,0.6709176301956177,0.8360000848770142,0.2909999489784241,0.296999990940094,0.4128831028938293,0.4845898151397705,0.0,0.133614182472229,29314,4907,11750,1021,16657,12771,17678,36290,9681,111506,113384,48859,887616600.4858398,874000000.0,13616600.485839844,0.6334333745070267,0.6977952313611762
PAKr102_floodplain,2012,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5807314515113831,0.2626595795154571,0.6440693140029907,0.6559176445007324,0.8350001573562622,0.2889999747276306,0.2949999868869781,0.4028831124305725,0.4784397482872009,0.0,0.0382751785218715,36290,4640,0,0,4640,0,4640,22768,18162,116146,118024,48859,888900393.5134277,874000000.0,14900393.513427734,0.0,0.0
PAKr102_floodplain,2013,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5657314658164978,0.2506595849990845,0.6340692639350891,0.6409176588058472,0.8340002298355103,0.2869999706745147,0.2929999530315399,0.3928830921649933,0.4722897708415985,0.0,0.037783183157444,22768,5100,0,0,5100,0,5100,16565,11303,121246,123124,48859,890169959.638916,874000000.0,16169959.638916016,0.0,0.0
PAKr102_floodplain,2014,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5507315397262573,0.2386595904827118,0.6240692734718323,0.6259176731109619,0.8330002427101135,0.2849999368190765,0.2909999489784241,0.3828831017017364,0.4661397933959961,0.0,0.0372911803424358,16565,5266,0,0,5266,0,5266,13605,8226,126512,128390,48859,891179956.1452637,874000000.0,17179956.145263672,0.0,0.0
PAKr102_floodplain,2016,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5920647978782654,0.2693543136119842,0.643718421459198,0.661321222782135,0.8320001363754272,0.2829999625682831,0.2889999747276306,0.4084619879722595,0.480210542678833,0.0,0.1239554286003112,13605,5611,12321,397,17932,12718,18329,26684,4853,144444,146719,61577,592369136.7867432,874000000.0,0.0,0.5845951686737794,0.6712313331099796
PAKr102_floodplain,2017,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5770648717880249,0.2573543190956116,0.6337183117866516,0.646321177482605,0.8310001492500305,0.2809999287128448,0.2869999706745147,0.3984620571136474,0.4740604758262634,0.0,0.037924837321043,26684,4954,0,0,4954,0,4954,18299,13339,149398,151673,61577,613838053.755127,874000000.0,0.0,0.0,0.0
PAKr102_floodplain,2018,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5620647668838501,0.2453542798757553,0.6237184405326843,0.6313211917877197,0.8300002813339233,0.278999924659729,0.2849999368190765,0.3884620368480682,0.467910498380661,0.0,0.0374328419566154,18299,5328,0,0,5328,0,5328,14569,9058,154726,157001,61577,636124959.9696045,874000000.0,0.0,0.0,0.0
PAKr102_floodplain,2019,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5470648407936096,0.233354315161705,0.6137183904647827,0.6163212060928345,0.8290003538131714,0.2769999206066131,0.2829999625682831,0.378462016582489,0.4617604315280914,0.0,0.0369408391416072,14569,5526,0,0,5526,0,5526,12847,7248,160252,162527,61577,659070768.5163574,874000000.0,0.0,0.0,0.0
PAKr102_floodplain,2020,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5320648550987244,0.2213543355464935,0.6037184596061707,0.6013212203979492,0.8280001282691956,0.2749998867511749,0.2809999287128448,0.3684620559215545,0.4556105136871338,0.0,0.0364488437771797,12847,5368,0,0,5368,0,5368,11817,6398,165620,167895,61577,681725917.0838623,874000000.0,0.0,0.0,0.0
PAKr102_floodplain,2021,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5189290046691895,0.2144371122121811,0.594699501991272,0.5879891514778137,0.8270001411437988,0.2729999125003814,0.278999924659729,0.3596393764019012,0.4504966139793396,0.0,0.0361416265368461,11817,5406,19,0,5425,19,5425,11388,5854,171045,173320,61596,707553433.1026611,874000000.0,0.0,0.02101870929276,0.0239249356417783
PAKr102_floodplain,2022,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5697991847991943,0.2560297548770904,0.6193680763244629,0.6319255828857422,0.826000452041626,0.2709999084472656,0.2769999206066131,0.391241580247879,0.3493108451366424,0.2278071641921997,0.0973060950636863,11388,4254,10165,113,14419,10278,14532,21047,4760,185464,187852,71874,734029518.0111084,874000000.0,0.0,0.69051218900654,0.70321681215591
PAKr102_floodplain,2023,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.6151203513145447,0.2934168875217438,0.6411160826683044,0.6708972454071045,0.8250003457069397,0.2689999043941498,0.2749998867511749,0.4193392395973205,0.3670485317707062,0.2092223018407821,0.0930675566196441,21047,4167,8569,187,12736,8756,12923,25113,8670,198200,200775,80630,760978996.8913574,874000000.0,0.0,0.629968411139874,0.6581082323543211
PAKr102_floodplain,2024,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.6558679342269897,0.3278581500053406,0.6608184576034546,0.7055080533027649,0.824000358581543,0.2669999301433563,0.2729999125003814,0.4449819922447204,0.3821903765201568,0.1961823850870132,0.0907394886016845,25113,4090,7657,240,11747,7897,11987,26670,10190,209947,212762,88527,787495398.1203613,874000000.0,0.0,0.5857549083487001,0.6273482424560909
PAKr102_floodplain,2025,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.6411683559417725,0.3209467232227325,0.6518035531044006,0.6908068656921387,0.8230003714561462,0.2649998664855957,0.2709999084472656,0.4361642301082611,0.4850082993507385,0.0147185893729329,0.0388604439795017,26670,5112,8,1,5120,9,5121,17546,14244,215067,217883,88536,814859745.2817383,874000000.0,0.0,0.0210992118298478,0.0175757237445428
PAKr102_floodplain,2026,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.6264638304710388,0.3140353262424469,0.6427887678146362,0.6761024594306946,0.8220004439353943,0.2629999220371246,0.2689999043941498,0.4273463487625122,0.4795955121517181,0.0146992513909935,0.0384308136999607,17546,5360,4,0,5364,4,5364,13506,9404,220431,223247,88540,849008805.9477539,874000000.0,0.0,0.0210992118298478,0.018176906305847
PAKr102_floodplain,2027,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.6114637851715088,0.305714875459671,0.6327886581420898,0.6611023545265198,0.8210001587867737,0.2609999179840088,0.2669999301433563,0.4173463582992553,0.4779418706893921,0.0084636462852358,0.038235355168581,13506,5482,0,0,5482,0,5482,11699,7289,225913,228729,88540,883579318.8740234,874000000.0,9579318.874023438,0.0,0.0
PAKr102_floodplain,2028,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5971307754516602,0.2988704741001129,0.6238138675689697,0.6467612981796265,0.8200002312660217,0.2589998245239258,0.2649998664855957,0.4085763990879059,0.468408465385437,0.0149120669811964,0.0375483185052871,11699,5491,16,1,5507,17,5508,10964,6242,231420,234237,88557,919086823.5134276,874000000.0,45086823.51342773,0.021945327037364,0.0196308189509124
PAKr102_floodplain,2029,emergency_preparedness,0.3131000101566314,0.2873000204563141,0.7779999375343323,0.5459509491920471,0.5821307897567749,0.290550023317337,0.6138136982917786,0.6317613124847412,0.8190003633499146,0.2569999098777771,0.2629999220371246,0.398576408624649,0.4669713377952575,0.0084308860823512,0.0373577028512954,10964,5647,0,0,5647,0,5647,10780,5831,237067,239884,88557,953635789.4387208,874000000.0,79635789.4387207,0.0,0.0
